timestamp,event,char_type,score,hp,mana,player_x,player_y,enemy_x,enemy_y,enemy_dist,item_type,survival_time
192.97,item_collect,Rabbit,44,148,75.0,25.0,250.0,125.3,78.8,198.4,star,192.97
193.12,position,Rabbit,44,148,75.0,25.0,277.0,124.5,85.2,216.0,,193.12
193.14,item_collect,Rabbit,44,168,75.0,25.0,280.0,124.4,86.0,218.0,heal,193.14
194.12,position,Rabbit,44,169,75.0,151.0,316.0,121.0,128.3,190.1,,194.12
195.11,position,Rabbit,44,170,75.0,211.0,265.0,140.0,185.4,106.6,,195.11
196.11,position,Rabbit,44,171,75.0,298.0,181.0,227.2,234.1,88.5,,196.11
196.11,enemy_proximity,Rabbit,44,171,75.0,298.0,181.0,227.2,234.1,88.5,,196.11
196.2,item_collect,Rabbit,44,171,75.0,298.0,163.0,237.9,235.6,94.2,wall,196.2
197.1,position,Rabbit,44,172,75.0,445.0,136.0,286.2,236.1,187.7,,197.1
197.2,item_collect,Rabbit,45,172,75.0,448.0,88.0,287.1,234.5,217.7,star,197.2
198.09,position,Rabbit,45,173,75.0,421.0,70.0,374.9,209.0,146.5,,198.09
199.09,position,Rabbit,45,174,75.0,493.0,25.0,409.4,114.7,122.6,,199.09
199.57,item_collect,Rabbit,45,194,75.0,580.0,25.0,452.5,93.4,144.7,heal,199.57
200.09,position,Rabbit,45,195,75.0,631.0,82.0,476.9,50.8,157.2,,200.09
201.08,position,Rabbit,45,196,75.0,706.0,121.0,577.0,30.4,157.7,,201.08
201.69,item_collect,Rabbit,45,196,75.0,721.0,103.0,624.0,55.2,108.2,wall,201.69
202.08,position,Rabbit,45,197,75.0,721.0,121.0,628.7,98.0,95.1,,202.08
202.08,enemy_proximity,Rabbit,45,197,75.0,721.0,121.0,628.7,98.0,95.1,,202.08
202.95,damage,Rabbit,45,148,75.0,623.5,182.5,629.8,155.6,27.6,,202.95
203.08,position,Rabbit,45,148,75.0,623.5,182.5,629.9,164.6,19.0,,203.08
203.08,enemy_proximity,Rabbit,45,148,75.0,623.5,182.5,629.9,164.6,19.0,,203.08
204.08,position,Rabbit,45,148,75.0,527.5,152.5,577.6,151.5,50.1,,204.08
204.08,enemy_proximity,Rabbit,45,148,75.0,527.5,152.5,577.6,151.5,50.1,,204.08
205.06,position,Rabbit,45,148,75.0,383.5,200.5,479.9,167.6,101.9,,205.06
205.59,item_collect,Rabbit,45,148,75.0,401.5,263.5,423.9,178.7,87.7,clock,205.59
205.64,item_collect,Rabbit,46,148,75.0,419.5,281.5,418.5,178.9,102.6,star,205.64
206.06,position,Rabbit,46,149,75.0,419.5,401.5,394.5,207.0,196.1,,206.06
207.06,position,Rabbit,46,150,75.0,425.5,533.5,410.0,305.2,228.9,,207.06
208.05,position,Rabbit,46,151,75.0,542.5,476.5,419.8,412.1,138.6,,208.05
208.47,item_collect,Rabbit,47,151,75.0,572.5,401.5,439.8,443.4,139.1,star,208.47
209.05,position,Rabbit,47,152,75.0,539.5,314.5,476.2,412.0,116.3,,209.05
209.13,item_collect,Rabbit,47,152,75.0,548.5,299.5,477.7,403.2,125.5,shield,209.13
209.46,item_collect,Rabbit,48,152,75.0,608.5,293.5,479.4,367.2,148.6,star,209.46
210.04,position,Rabbit,48,153,75.0,593.5,251.5,517.6,333.5,111.7,,210.04
211.04,position,Rabbit,48,154,75.0,452.5,263.5,482.6,287.9,38.8,,211.04
211.04,enemy_proximity,Rabbit,48,154,75.0,452.5,263.5,482.6,287.9,38.8,,211.04
211.64,item_collect,Rabbit,48,154,75.0,341.5,302.5,422.2,271.2,86.6,shield,211.64
212.03,position,Rabbit,48,155,75.0,272.5,302.5,380.9,270.2,113.1,,212.03
212.77,item_collect,Rabbit,48,155,75.0,206.5,368.5,313.2,298.3,127.8,wall,212.77
213.03,position,Rabbit,48,156,75.0,194.5,416.5,289.9,299.2,151.2,,213.03
213.25,item_collect,Rabbit,48,156,75.0,155.5,431.5,279.2,307.8,174.9,clock,213.25
214.03,position,Rabbit,48,156,75.0,121.9,532.3,234.8,356.5,208.9,,214.03
215.02,position,Rabbit,48,156,75.0,229.9,478.3,181.7,435.5,64.5,,215.02
215.02,enemy_proximity,Rabbit,48,156,75.0,229.9,478.3,181.7,435.5,64.5,,215.02
216.01,position,Rabbit,48,157,75.0,376.9,385.3,248.1,457.7,147.8,,216.01
216.71,item_collect,Rabbit,48,158,75.0,430.9,331.3,310.4,427.4,154.1,wall,216.71
216.71,item_collect,Rabbit,48,158,75.0,430.9,331.3,310.4,427.4,154.1,trap,216.71
216.71,item_collect,Rabbit,49,158,75.0,430.9,331.3,310.4,427.4,154.1,star,216.71
217.01,position,Rabbit,49,158,75.0,466.9,331.3,342.3,422.2,154.2,,217.01
218.0,position,Rabbit,49,159,75.0,487.9,331.3,415.5,361.8,78.6,,218.0
218.0,enemy_proximity,Rabbit,49,159,75.0,487.9,331.3,415.5,361.8,78.6,,218.0
218.78,item_collect,Rabbit,49,160,75.0,610.9,295.3,454.8,333.7,160.8,clock,218.78
218.99,position,Rabbit,49,160,75.0,634.9,271.3,464.1,332.4,181.4,,218.99
219.86,item_collect,Rabbit,49,181,75.0,718.9,373.3,501.5,330.7,221.6,heal,219.86
220.0,position,Rabbit,49,181,75.0,718.9,421.3,507.2,330.6,230.3,,220.0
221.0,position,Rabbit,49,172,75.0,622.9,538.9,541.1,348.1,207.5,,221.0
221.99,position,Rabbit,49,172,75.0,534.1,538.9,553.0,414.1,126.3,,221.99
222.99,position,Rabbit,49,163,62.0,632.8,510.7,540.3,520.5,93.1,,222.99
222.99,enemy_proximity,Rabbit,49,163,62.0,632.8,510.7,540.3,520.5,93.1,,222.99
223.98,position,Rabbit,49,163,37.4,602.8,443.2,624.7,514.2,74.3,,223.98
223.98,enemy_proximity,Rabbit,49,163,37.4,602.8,443.2,624.7,514.2,74.3,,223.98
224.85,item_collect,Rabbit,50,164,32.5,493.3,414.7,573.6,453.6,89.2,star,224.85
224.97,position,Rabbit,50,164,29.0,475.3,414.7,559.9,452.1,92.5,,224.97
224.97,enemy_proximity,Rabbit,50,164,29.0,475.3,414.7,559.9,452.1,92.5,,224.97
225.28,item_collect,Rabbit,50,164,28.5,475.3,402.7,534.6,429.0,64.9,wall,225.28
225.57,damage,Rabbit,50,115,30.2,475.3,417.7,501.4,422.4,26.6,,225.57
225.64,item_collect,Rabbit,50,115,30.6,475.3,429.7,493.5,421.5,19.9,trap,225.64
225.97,position,Rabbit,50,115,32.6,463.3,489.7,484.9,450.0,45.2,,225.97
225.97,enemy_proximity,Rabbit,50,115,32.6,463.3,489.7,484.9,450.0,45.2,,225.97
226.97,position,Rabbit,50,115,38.6,349.0,415.0,394.7,475.7,76.0,,226.97
226.97,enemy_proximity,Rabbit,50,115,38.6,349.0,415.0,394.7,475.7,76.0,,226.97
227.15,item_collect,Rabbit,50,135,39.7,370.0,385.0,372.8,478.4,93.5,heal,227.15
227.97,position,Rabbit,50,135,44.6,355.0,385.0,334.5,452.7,70.7,,227.97
227.97,enemy_proximity,Rabbit,50,135,44.6,355.0,385.0,334.5,452.7,70.7,,227.97
228.96,position,Rabbit,50,136,50.6,265.0,292.0,326.2,425.2,146.5,,228.96
229.56,item_collect,Rabbit,51,137,54.2,205.0,250.0,307.5,407.9,188.2,star,229.56
229.96,position,Rabbit,51,137,56.6,205.0,235.0,292.2,398.4,185.2,,229.96
230.46,item_collect,Rabbit,51,157,59.6,193.0,205.0,277.0,377.8,192.1,heal,230.46
230.46,item_collect,Rabbit,51,157,59.6,193.0,205.0,277.0,377.8,192.1,wall,230.46
230.95,position,Rabbit,51,158,62.6,184.0,196.0,222.3,361.2,169.6,,230.95
231.95,position,Rabbit,51,159,68.6,202.0,124.0,210.2,258.9,135.1,,231.95
232.75,item_collect,Rabbit,51,160,73.4,208.0,130.0,210.0,162.9,32.9,clock,232.75
232.76,damage,Rabbit,51,110,73.5,208.0,136.0,210.0,162.9,26.9,,232.76
232.94,position,Rabbit,51,110,74.6,208.0,166.0,210.0,164.9,2.3,,232.94
232.94,enemy_proximity,Rabbit,51,110,74.6,208.0,166.0,210.0,164.9,2.3,,232.94
233.94,position,Rabbit,51,110,75.0,238.0,214.0,212.9,174.6,46.7,,233.94
233.94,enemy_proximity,Rabbit,51,110,75.0,238.0,214.0,212.9,174.6,46.7,,233.94
234.92,damage,Rabbit,51,60,75.0,302.5,242.5,276.1,238.5,26.7,,234.92
234.94,position,Rabbit,51,60,75.0,302.5,242.5,278.1,238.7,24.7,,234.94
234.94,enemy_proximity,Rabbit,51,60,75.0,302.5,242.5,278.1,238.7,24.7,,234.94
235.93,position,Rabbit,51,60,75.0,323.5,203.5,300.0,221.2,29.4,,235.93
235.93,enemy_proximity,Rabbit,51,60,75.0,323.5,203.5,300.0,221.2,29.4,,235.93
236.45,item_collect,Rabbit,51,60,75.0,413.5,248.5,353.3,225.0,64.7,wall,236.45
236.86,item_collect,Rabbit,51,80,75.0,443.5,308.5,363.1,250.0,99.4,heal,236.86
236.92,position,Rabbit,51,80,75.0,431.5,320.5,362.5,254.0,95.8,,236.92
236.92,enemy_proximity,Rabbit,51,80,75.0,431.5,320.5,362.5,254.0,95.8,,236.92
237.92,position,Rabbit,51,81,75.0,421.0,430.0,360.1,349.9,100.6,,237.92
238.43,item_collect,Rabbit,51,81,75.0,490.0,415.0,394.3,385.9,100.1,trap,238.43
238.92,position,Rabbit,51,82,75.0,571.0,400.0,417.3,433.1,157.2,,238.92
239.1,item_collect,Rabbit,51,82,75.0,580.0,367.0,435.8,443.4,163.2,shield,239.1
239.91,position,Rabbit,51,83,75.0,556.0,355.0,520.7,421.7,75.5,,239.91
239.91,enemy_proximity,Rabbit,51,83,75.0,556.0,355.0,520.7,421.7,75.5,,239.91
240.91,position,Rabbit,51,84,75.0,538.0,322.0,483.3,385.6,83.9,,240.91
240.91,enemy_proximity,Rabbit,51,84,75.0,538.0,322.0,483.3,385.6,83.9,,240.91
241.9,position,Rabbit,51,85,75.0,628.0,298.0,543.5,309.2,85.2,,241.9
241.9,enemy_proximity,Rabbit,51,85,75.0,628.0,298.0,543.5,309.2,85.2,,241.9
241.98,item_collect,Rabbit,52,85,75.0,631.0,283.0,553.0,305.9,81.3,star,241.98
242.68,damage,Rabbit,52,60,75.0,577.0,235.0,598.2,252.1,27.2,,242.68
242.89,position,Rabbit,52,60,75.0,568.0,229.0,598.2,252.1,38.0,,242.89
242.89,enemy_proximity,Rabbit,52,60,75.0,568.0,229.0,598.2,252.1,38.0,,242.89
242.93,item_collect,Rabbit,52,60,75.0,565.0,223.0,598.2,252.1,44.1,clock,242.93
243.71,item_collect,Rabbit,53,60,75.0,523.0,25.0,598.2,252.1,239.2,star,243.71
243.89,position,Rabbit,53,60,75.0,475.0,25.0,598.2,252.1,258.4,,243.89
244.31,item_collect,Rabbit,53,60,75.0,415.0,103.0,598.2,252.1,236.2,wall,244.31
244.88,position,Rabbit,53,60,75.0,205.0,109.0,573.6,244.5,392.7,,244.88
245.88,position,Rabbit,53,61,75.0,25.0,34.0,492.9,214.5,501.5,,245.88
246.08,item_collect,Rabbit,54,61,75.0,40.0,25.0,483.3,193.1,474.1,star,246.08
246.88,position,Rabbit,54,62,75.0,25.0,136.0,397.9,171.4,374.6,,246.88
247.64,item_collect,Rabbit,54,63,75.0,70.0,217.0,327.4,208.8,257.5,clock,247.64
247.77,item_collect,Rabbit,54,83,75.0,28.0,253.0,312.6,211.3,287.6,heal,247.77
247.85,item_collect,Rabbit,54,83,75.0,28.0,283.0,308.6,220.4,287.5,wall,247.85
247.87,position,Rabbit,54,83,75.0,28.0,283.0,307.8,222.3,286.3,,247.87
248.25,item_collect,Rabbit,54,83,75.0,64.0,373.0,275.2,235.4,252.0,trap,248.25
248.52,item_collect,Rabbit,54,103,75.0,160.0,469.0,253.3,238.3,248.9,heal,248.52
248.86,position,Rabbit,54,104,75.0,232.0,541.0,221.8,243.1,298.1,,248.86
249.04,item_collect,Rabbit,54,104,75.0,250.0,541.0,215.5,264.0,279.1,wall,249.04
249.31,item_collect,Rabbit,55,104,75.0,340.0,541.0,211.7,295.7,276.8,star,249.31
249.87,position,Rabbit,55,105,75.0,478.0,433.0,210.4,337.7,284.1,,249.87
250.86,position,Rabbit,55,106,75.0,487.0,328.0,273.5,310.0,214.3,,250.86
251.37,item_collect,Rabbit,56,106,75.0,475.0,313.0,334.4,301.1,141.1,star,251.37
251.78,item_collect,Rabbit,56,107,75.0,475.0,340.0,384.4,300.2,98.9,shield,251.78
251.85,position,Rabbit,56,107,75.0,475.0,340.0,392.4,300.1,91.7,,251.85
251.85,enemy_proximity,Rabbit,56,107,75.0,475.0,340.0,392.4,300.1,91.7,,251.85
252.45,damage,Rabbit,56,82,75.0,481.0,322.0,453.8,326.2,27.5,,252.45
252.86,position,Rabbit,56,82,75.0,541.0,346.0,453.8,326.2,89.4,,252.86
252.86,enemy_proximity,Rabbit,56,82,75.0,541.0,346.0,453.8,326.2,89.4,,252.86
253.86,position,Rabbit,56,82,75.0,581.5,392.5,453.8,326.2,143.9,,253.86
254.05,item_collect,Rabbit,56,82,75.0,551.5,422.5,453.8,326.2,137.1,trap,254.05
254.67,item_collect,Rabbit,57,82,75.0,521.5,419.5,471.4,340.7,93.4,star,254.67
254.83,item_collect,Rabbit,57,82,75.0,491.5,419.5,475.4,360.2,61.4,wall,254.83
254.85,position,Rabbit,57,82,75.0,488.5,419.5,475.7,362.2,58.7,,254.85
254.85,enemy_proximity,Rabbit,57,82,75.0,488.5,419.5,475.7,362.2,58.7,,254.85
255.2,item_collect,Rabbit,57,82,75.0,425.5,461.5,478.7,396.0,84.4,trap,255.2
255.84,position,Rabbit,57,83,75.0,308.5,437.5,470.4,440.4,161.9,,255.84
256.31,item_collect,Rabbit,57,103,75.0,308.5,446.5,448.8,445.7,140.3,heal,256.31
256.83,position,Rabbit,57,104,75.0,257.5,446.5,429.7,457.5,172.5,,256.83
257.74,item_collect,Rabbit,57,105,75.0,266.5,488.5,392.2,475.7,126.4,shield,257.74
257.83,position,Rabbit,57,105,75.0,272.5,503.5,388.2,476.3,118.9,,257.83
258.82,position,Rabbit,57,106,75.0,233.5,443.5,340.7,473.3,111.3,,258.82
259.82,position,Rabbit,57,107,75.0,173.5,455.5,272.4,451.1,99.0,,259.82
259.82,enemy_proximity,Rabbit,57,107,75.0,173.5,455.5,272.4,451.1,99.0,,259.82
260.81,position,Rabbit,57,108,75.0,122.5,380.5,234.5,469.6,143.1,,260.81
261.03,item_collect,Rabbit,58,108,75.0,122.5,341.5,224.9,473.7,167.2,star,261.03
261.82,position,Rabbit,58,109,75.0,95.5,260.5,190.9,473.2,233.1,,261.82
262.81,position,Rabbit,58,110,75.0,122.5,164.5,162.3,395.4,234.3,,262.81
263.26,item_collect,Rabbit,58,110,75.0,191.5,212.5,168.4,390.8,179.8,shield,263.26
263.81,position,Rabbit,58,111,75.0,209.5,167.5,206.6,352.7,185.3,,263.81
264.81,position,Rabbit,58,112,75.0,290.5,122.5,210.0,232.9,136.6,,264.81
265.29,item_collect,Rabbit,58,112,75.0,362.5,104.5,210.0,174.9,168.0,shield,265.29
265.44,item_collect,Rabbit,58,133,75.0,383.5,131.5,210.0,156.9,175.3,heal,265.44
265.44,item_collect,Rabbit,59,133,75.0,383.5,131.5,210.0,156.9,175.3,star,265.44
265.81,position,Rabbit,59,133,75.0,383.5,197.5,228.7,126.0,170.6,,265.81
265.89,item_collect,Rabbit,59,133,75.0,371.5,212.5,238.6,124.6,159.4,shield,265.89
266.81,position,Rabbit,59,134,75.0,341.5,206.5,299.6,195.1,43.4,,266.81
266.81,enemy_proximity,Rabbit,59,134,75.0,341.5,206.5,299.6,195.1,43.4,,266.81
267.71,item_collect,Rabbit,59,135,75.0,419.5,278.5,366.9,259.8,55.8,clock,267.71
267.81,position,Rabbit,59,135,75.0,389.5,302.5,366.6,270.3,39.5,,267.81
267.81,enemy_proximity,Rabbit,59,135,75.0,389.5,302.5,366.6,270.3,39.5,,267.81
268.26,item_collect,Rabbit,59,155,75.0,479.5,398.5,401.0,296.3,128.9,heal,268.26
268.43,item_collect,Rabbit,59,156,75.0,479.5,458.5,411.6,311.6,161.8,wall,268.43
268.81,position,Rabbit,59,156,75.0,461.5,542.5,418.0,350.9,196.5,,268.81
269.8,position,Rabbit,59,157,75.0,661.0,364.0,419.9,344.9,241.8,,269.8
270.5,item_collect,Rabbit,60,158,75.0,670.0,481.0,481.1,349.3,230.3,star,270.5
270.8,position,Rabbit,60,158,75.0,670.0,481.0,480.3,388.7,211.0,,270.8
271.79,position,Rabbit,60,159,75.0,661.0,385.0,567.8,430.1,103.6,,271.79
272.79,position,Rabbit,60,160,75.0,688.0,265.0,642.9,360.8,105.9,,272.79
273.79,position,Rabbit,60,161,75.0,604.0,145.0,712.0,280.6,173.4,,273.79
274.78,position,Rabbit,60,162,75.0,721.0,79.0,650.3,188.3,130.1,,274.78
274.82,item_collect,Rabbit,61,162,75.0,721.0,73.0,646.3,186.6,136.0,star,274.82
275.11,item_collect,Rabbit,61,162,75.0,703.0,25.0,633.1,151.2,144.2,trap,275.11
275.78,position,Rabbit,61,163,75.0,688.0,25.0,699.9,121.0,96.8,,275.78
275.78,enemy_proximity,Rabbit,61,163,75.0,688.0,25.0,699.9,121.0,96.8,,275.78
276.39,damage,Rabbit,61,139,75.0,721.0,25.0,715.9,50.6,26.1,,276.39
276.77,position,Rabbit,61,139,75.0,721.0,94.0,715.9,50.6,43.7,,276.77
276.77,enemy_proximity,Rabbit,61,139,75.0,721.0,94.0,715.9,50.6,43.7,,276.77
277.77,position,Rabbit,61,139,75.0,625.0,52.0,715.9,50.6,90.9,,277.77
277.77,enemy_proximity,Rabbit,61,139,75.0,625.0,52.0,715.9,50.6,90.9,,277.77
278.76,position,Rabbit,61,139,75.0,475.0,49.0,719.3,101.0,249.8,,278.76
279.75,position,Rabbit,61,129,75.0,451.0,92.2,606.8,145.5,164.7,,279.75
280.74,position,Rabbit,61,129,75.0,355.0,104.2,484.6,165.0,143.2,,280.74
281.73,position,Rabbit,61,130,75.0,352.0,92.2,371.0,148.8,59.8,,281.73
281.73,enemy_proximity,Rabbit,61,130,75.0,352.0,92.2,371.0,148.8,59.8,,281.73
282.72,position,Rabbit,61,131,75.0,229.0,98.2,288.1,113.0,60.9,,282.72
282.72,enemy_proximity,Rabbit,61,131,75.0,229.0,98.2,288.1,113.0,60.9,,282.72
282.77,item_collect,Rabbit,61,131,75.0,220.0,95.2,281.8,114.8,64.8,clock,282.77
283.72,position,Rabbit,61,132,75.0,118.0,83.2,205.2,108.4,90.8,,283.72
283.72,enemy_proximity,Rabbit,61,132,75.0,118.0,83.2,205.2,108.4,90.8,,283.72
283.83,item_collect,Rabbit,61,153,75.0,100.0,53.2,191.1,114.2,109.6,heal,283.83
283.92,item_collect,Rabbit,61,153,75.0,70.0,53.2,180.2,115.7,126.7,wall,283.92
284.0,item_collect,Rabbit,62,153,75.0,40.0,53.2,169.3,117.3,144.3,star,284.0
284.55,item_collect,Rabbit,62,153,75.0,28.0,131.2,123.2,85.7,105.5,shield,284.55
284.72,position,Rabbit,62,153,75.0,28.0,191.2,122.2,96.7,133.4,,284.72
285.71,position,Rabbit,62,154,75.0,82.0,332.2,91.6,198.9,133.7,,285.71
285.81,item_collect,Rabbit,62,155,75.0,100.0,332.2,91.1,212.1,120.5,shield,285.81
286.7,position,Rabbit,62,155,75.0,187.0,293.2,151.2,288.6,36.1,,286.7
286.7,enemy_proximity,Rabbit,62,155,75.0,187.0,293.2,151.2,288.6,36.1,,286.7
287.36,damage,Rabbit,62,131,75.0,214.0,365.2,206.7,338.3,27.9,,287.36
287.7,position,Rabbit,62,131,75.0,271.0,353.2,206.7,338.3,66.0,,287.7
287.7,enemy_proximity,Rabbit,62,131,75.0,271.0,353.2,206.7,338.3,66.0,,287.7
287.86,item_collect,Rabbit,63,131,75.0,271.0,341.2,206.7,338.3,64.3,star,287.86
288.31,item_collect,Rabbit,64,131,75.0,310.0,293.2,206.7,338.3,112.7,star,288.31
288.69,position,Rabbit,64,131,75.0,379.0,278.2,206.7,338.3,182.4,,288.69
289.3,item_collect,Rabbit,65,131,75.0,313.0,203.2,206.7,338.3,171.9,star,289.3
289.68,position,Rabbit,65,131,75.0,295.0,143.2,209.4,294.4,173.7,,289.68
290.59,item_collect,Rabbit,65,132,75.0,193.0,23.2,210.0,173.4,151.1,shield,290.59
290.67,position,Rabbit,65,132,75.0,178.0,23.2,210.0,162.4,142.8,,290.67
291.67,position,Rabbit,65,133,75.0,301.0,71.2,222.0,38.1,85.6,,291.67
291.67,enemy_proximity,Rabbit,65,133,75.0,301.0,71.2,222.0,38.1,85.6,,291.67
292.51,damage,Rabbit,65,109,75.0,301.0,101.2,297.4,74.9,26.6,,292.51
292.66,position,Rabbit,65,109,75.0,322.0,83.2,297.4,74.9,26.0,,292.66
292.66,enemy_proximity,Rabbit,65,109,75.0,322.0,83.2,297.4,74.9,26.0,,292.66
293.46,item_collect,Rabbit,65,109,75.0,400.0,23.2,297.4,74.9,114.9,clock,293.46
293.66,position,Rabbit,65,109,75.0,418.0,59.2,297.4,74.9,121.6,,293.66
294.56,item_collect,Rabbit,65,109,75.0,568.0,161.2,303.4,77.7,277.5,wall,294.56
294.66,position,Rabbit,65,109,75.0,568.0,197.2,315.4,83.2,277.2,,294.66
295.06,item_collect,Rabbit,66,109,75.0,622.0,341.2,345.8,87.8,374.8,star,295.06
295.66,position,Rabbit,66,99,75.0,560.8,353.2,378.8,151.2,271.9,,295.66
296.12,item_collect,Rabbit,66,99,75.0,533.8,341.2,388.9,211.5,194.5,wall,296.12
296.66,position,Rabbit,66,99,75.0,452.8,353.2,389.9,266.4,107.2,,296.66
297.39,item_collect,Rabbit,66,120,75.0,473.8,371.2,430.4,321.7,65.8,heal,297.39
297.55,damage,Rabbit,66,70,75.0,473.8,341.2,451.9,325.9,26.7,,297.55
297.65,position,Rabbit,66,70,75.0,482.8,323.2,464.9,327.8,18.5,,297.65
297.65,enemy_proximity,Rabbit,66,70,75.0,482.8,323.2,464.9,327.8,18.5,,297.65
298.64,position,Rabbit,66,70,75.0,500.8,326.2,469.3,328.0,31.5,,298.64
298.64,enemy_proximity,Rabbit,66,70,75.0,500.8,326.2,469.3,328.0,31.5,,298.64
299.42,item_collect,Rabbit,66,70,75.0,566.8,368.2,540.6,348.6,32.7,trap,299.42
299.64,position,Rabbit,66,70,75.0,596.8,392.2,560.1,366.3,44.9,,299.64
299.64,enemy_proximity,Rabbit,66,70,75.0,596.8,392.2,560.1,366.3,44.9,,299.64
299.76,damage,Rabbit,66,20,75.0,587.8,392.2,569.5,377.0,23.7,,299.76
300.19,item_collect,Rabbit,66,20,75.0,533.8,458.2,559.9,410.4,54.5,clock,300.19
300.64,position,Rabbit,66,20,75.0,527.8,512.2,541.9,464.3,50.0,,300.64
300.64,enemy_proximity,Rabbit,66,20,75.0,527.8,512.2,541.9,464.3,50.0,,300.64
301.64,position,Rabbit,66,20,75.0,473.8,530.2,502.3,506.7,37.0,,301.64
301.64,enemy_proximity,Rabbit,66,20,75.0,473.8,530.2,502.3,506.7,37.0,,301.64
302.14,item_collect,Rabbit,66,20,75.0,399.4,475.0,487.6,515.8,97.1,shield,302.14
302.63,position,Rabbit,66,20,75.0,323.6,482.5,482.6,489.9,159.1,,302.63
303.56,item_collect,Rabbit,66,21,75.0,281.6,542.5,459.6,455.5,198.1,wall,303.56
303.63,position,Rabbit,66,21,75.0,269.6,542.5,456.1,455.0,206.0,,303.63
304.62,position,Rabbit,66,22,75.0,88.0,388.0,406.3,473.7,329.6,,304.62
305.26,item_collect,Rabbit,67,23,75.0,100.0,385.0,333.8,462.7,246.4,star,305.26
305.62,position,Rabbit,67,23,75.0,133.0,385.0,287.0,451.9,167.9,,305.62
305.77,item_collect,Rabbit,68,24,75.0,115.0,373.0,267.2,450.9,171.0,star,305.77
306.61,position,Rabbit,68,24,75.0,115.0,265.0,184.6,453.6,201.0,,306.61
307.12,item_collect,Rabbit,68,25,75.0,85.0,193.0,164.4,396.2,218.2,trap,307.12
307.6,position,Rabbit,68,25,75.0,121.0,151.0,123.6,362.0,211.0,,307.6
308.59,position,Rabbit,68,26,75.0,130.0,181.0,90.4,244.4,74.8,,308.59
308.59,enemy_proximity,Rabbit,68,26,75.0,130.0,181.0,90.4,244.4,74.8,,308.59
308.59,item_collect,Rabbit,68,46,75.0,130.0,181.0,90.4,244.4,74.8,heal,308.59
309.59,position,Rabbit,68,47,75.0,241.0,217.0,118.3,185.0,126.8,,309.59
310.22,item_collect,Rabbit,69,48,75.0,193.0,301.0,144.1,195.7,116.1,star,310.22
310.58,position,Rabbit,69,48,75.0,178.0,301.0,162.1,202.9,99.4,,310.58
310.58,enemy_proximity,Rabbit,69,48,75.0,178.0,301.0,162.1,202.9,99.4,,310.58
311.49,item_collect,Rabbit,70,49,75.0,175.0,430.0,201.2,222.1,209.6,star,311.49
311.57,position,Rabbit,70,49,75.0,175.0,445.0,202.7,226.5,220.3,,311.57
312.56,position,Rabbit,70,50,75.0,73.0,481.0,185.1,304.6,209.0,,312.56
312.73,item_collect,Rabbit,70,51,75.0,43.0,481.0,162.6,303.9,213.7,clock,312.73
313.34,damage,Rabbit,70,26,75.0,97.0,385.0,122.0,373.6,27.5,,313.34
313.56,position,Rabbit,70,26,75.0,175.0,385.0,122.0,373.6,54.2,,313.56
313.56,enemy_proximity,Rabbit,70,26,75.0,175.0,385.0,122.0,373.6,54.2,,313.56
314.55,position,Rabbit,70,26,75.0,205.0,217.0,122.0,373.6,177.2,,314.55
315.55,position,Rabbit,70,16,75.0,203.8,199.0,120.6,342.4,165.8,,315.55
316.55,position,Rabbit,70,16,75.0,144.4,188.8,208.3,253.5,90.9,,316.55
316.55,enemy_proximity,Rabbit,70,16,75.0,144.4,188.8,208.3,253.5,90.9,,316.55
317.22,item_collect,Rabbit,70,36,75.0,24.4,131.8,155.8,193.8,145.3,heal,317.22
317.54,position,Rabbit,70,37,75.0,30.4,74.8,112.0,182.6,135.2,,317.54
318.53,position,Rabbit,70,38,75.0,80.7,62.0,32.5,82.5,52.3,,318.53
318.53,enemy_proximity,Rabbit,70,38,75.0,80.7,62.0,32.5,82.5,52.3,,318.53
318.65,item_collect,Rabbit,70,38,75.0,101.7,62.0,38.0,70.0,64.1,clock,318.65
318.96,item_collect,Rabbit,70,58,75.0,191.7,26.0,82.6,61.9,114.8,heal,318.96
319.04,item_collect,Rabbit,71,58,75.0,221.7,26.0,94.6,61.3,131.9,star,319.04
319.52,position,Rabbit,71,59,75.0,299.7,140.0,131.8,56.7,187.5,,319.52
320.52,position,Rabbit,71,60,75.0,359.7,104.0,213.3,119.5,147.2,,320.52
321.45,item_collect,Rabbit,71,61,75.0,422.7,41.0,335.6,93.0,101.4,shield,321.45
321.52,position,Rabbit,71,61,75.0,422.7,53.0,345.1,91.8,86.7,,321.52
321.52,enemy_proximity,Rabbit,71,61,75.0,422.7,53.0,345.1,91.8,86.7,,321.52
322.51,position,Rabbit,71,62,75.0,518.7,116.0,417.2,75.4,109.3,,322.51
323.31,item_collect,Rabbit,72,63,75.0,596.7,248.0,505.3,123.1,154.8,star,323.31
323.51,position,Rabbit,72,63,75.0,626.7,284.0,522.6,142.0,176.1,,323.51
324.06,item_collect,Rabbit,72,63,75.0,668.7,266.0,567.3,191.4,125.9,shield,324.06
324.06,item_collect,Rabbit,72,63,75.0,668.7,266.0,567.3,191.4,125.9,clock,324.06
324.06,item_collect,Rabbit,72,63,75.0,668.7,266.0,567.3,191.4,125.9,trap,324.06
324.29,item_collect,Rabbit,73,64,75.0,722.7,314.0,569.3,224.9,177.4,star,324.29
